evi_t01,evi_t02,evi_t03,evi_t04,evi_t05,evi_t06,evi_t07,evi_t08,evi_t09,evi_t10,evi_t11,evi_t12,evi_t13,evi_t14,evi_t15,evi_t16,evi_t17,evi_t18,evi_t19,evi_t20,evi_t21,evi_t22,evi_t23
0.1345570605187319,0.130393084,0.1310240634005763,0.127892795,0.1355531700288184,0.2356177233429395,0.3842411849710982,0.4756778097982709,0.3871184438040346,0.2727835734870317,0.115807781,0.1874208933717579,0.4483099423631124,0.4543299711815562,0.5632194524495677,0.5708246397694525,0.570227233,0.4741893371757925,0.2931667146974063,0.1470876080691643,0.1341766570605187,0.1422943804034582,0.1359770893371757
0.1240618155619596,0.1411488472622478,0.137182514,0.1758916426512968,0.2870726224783862,0.3587638328530259,0.3890860230547551,0.4864534582132565,0.4493115273775215,0.267185735,0.1335391930835734,0.1368030259365994,0.3714557636887608,0.5767461095100864,0.6040253602305475,0.6417171469740633,0.5637268011527378,0.4260521613832853,0.245928818,0.1150409221902017,0.1392808357348703,0.1588661383285302,0.1481122478386167
0.1516069164265129,0.1728386167146974,0.1630842939481268,0.2716902017291066,0.2927812680115274,0.4386734870317003,0.5372953890489914,0.50967147,0.3762435158501441,0.2055177233429395,0.1119080691642651,0.1783603746397694,0.3969059077809799,0.5137680115273776,0.6460021613832854,0.5821007204610952,0.6568867435158502,0.5051626801152738,0.2991036023054755,0.191543228,0.1156821325648415,0.1086465417867435,0.1088462536023054
0.114579107,0.1208806916426512,0.1142707492795389,0.132542795,0.1785472622478386,0.2743038904899135,0.3821994236311239,0.5044612391930835,0.4511945244956772,0.2477740634005764,0.1287038904899135,0.1319462536023054,0.2015011527377521,0.4351047550432277,0.5974523054755043,0.5946952449567724,0.555656628,0.4664177233429394,0.312992795,0.1846518731988472,0.1435116714697406,0.1555997118155619,0.1557365994236311
0.1665606628242075,0.1574469740634005,0.1659198847262248,0.1895399135446685,0.2520821325648414,0.3252144092219021,0.4500069164265129,0.5304044668587897,0.4413546109510087,0.2235255043227665,0.123036023,0.1734322766570605,0.4207236311239193,0.5062171469740634,0.626071182,0.636735447,0.6163710374639769,0.4880328530259366,0.3252850144092219,0.1980595100864553,0.129057349,0.1010553314121037,0.093476369
0.1046561959654178,0.1325835734870317,0.1267250720461095,0.1733982708933717,0.2074154178674351,0.332692795,0.466485447,0.4842213256484151,0.4396958213256484,0.2994631123919308,0.1197093659942363,0.117929251,0.3686344380403458,0.5148625360230548,0.6231580691642651,0.6243162824207493,0.6110865994236312,0.5958425072046111,0.2912151515151515,0.158121614,0.1177067723342939,0.1264198847262247,0.1261867435158501
0.1385018731988472,0.1433708933717579,0.13927147,0.2075759365994236,0.281357061,0.4498132564841498,0.5573805475504323,0.5204489913544669,0.4779474063400576,0.2489904899135446,0.1355845821325648,0.1736269452449567,0.3880306916426513,0.5281648414985591,0.6706293948126801,0.6421533141210375,0.578985879,0.4492234870317003,0.2786590778097982,0.1991230547550432,0.1501541786743516,0.2054621037463977,0.229314553
0.1986007204610951,0.2605982708933717,0.225586023,0.276785879,0.3522012968299712,0.4631060518731989,0.6175134005763689,0.5454393371757925,0.4732096541786744,0.3346570605187319,0.1499293948126801,0.2105609510086455,0.3105122478386167,0.5347799711815563,0.6122671469740635,0.5879766570605187,0.4826821325648415,0.4942110951008646,0.3253670028818444,0.1274187319884726,0.1298061959654178,0.1776936599423631,0.2181841498559077
0.2221465417867435,0.3507945244956772,0.3209197406340057,0.4470302593659943,0.4875899135446687,0.547757493,0.5772812680115275,0.555400865,0.4323116714697407,0.1775938040345821,0.1423521613832853,0.218100576,0.4438325648414986,0.6126987031700288,0.6822328530259366,0.6482309798270893,0.6177943804034581,0.4704481268011527,0.31604329,0.171657205,0.1548340057636887,0.1855037463976945,0.1866654178674351
0.087205882,0.074741176,0.082741176,0.068573529,0.071773529,0.1014617647058823,0.1236,0.089547059,0.1402470588235294,0.1274647058823529,0.1673705882352941,0.4172205882352941,0.4436617647058823,0.540094118,0.578414706,0.5786676470588237,0.5473941176470588,0.3471558823529412,0.2513676470588235,0.2037441176470588,0.1497382352941176,0.076223529,0.066055882
0.070341176,0.062002941,0.068173529,0.037244118,0.068691176,0.1039117647058823,0.1524058823529412,0.1951264705882353,0.20355,0.1778617647058824,0.2631794117647059,0.2409794117647059,0.4051676470588235,0.5426529411764706,0.7043264705882353,0.6229147058823531,0.6136382352941175,0.4920941176470588,0.3386441176470588,0.2203941176470588,0.1527411764705882,0.1167088235294117,0.101935294
0.063658824,0.069894118,0.066694118,0.067905882,0.072447059,0.1381176470588235,0.1755941176470588,0.2334235294117647,0.2039676470588235,0.1796235294117647,0.1858411764705883,0.3257558823529412,0.5147294117647059,0.5492882352941176,0.6453323529411764,0.6541411764705883,0.5510352941176471,0.4503558823529413,0.3072911764705882,0.1903382352941176,0.1492205882352941,0.1009411764705882,0.1015676470588235
0.098785294,0.087711765,0.07435,0.091494118,0.1103,0.1667529411764705,0.2944823529411765,0.348285294,0.3315029411764706,0.1631794117647059,0.1450205882352941,0.1987794117647058,0.4492441176470588,0.6375558823529411,0.6023529411764708,0.5927588235294118,0.4838588235294118,0.4491764705882353,0.3088852941176471,0.2328970588235294,0.1180617647058823,0.1024029411764705,0.091097059
0.1026176470588235,0.08165,0.060323529,0.112685294,0.1475735294117647,0.2766029411764706,0.3139029411764706,0.4010352941176471,0.3753764705882353,0.2232823529411765,0.1418970588235294,0.1404411764705882,0.2695088235294118,0.55945,0.6326647058823528,0.5556352941176471,0.5217499999999999,0.4453441176470589,0.4506558823529411,0.2321970588235294,0.1188705882352941,0.1314558823529411,0.1166411764705882
0.1075499999999999,0.1041941176470588,0.1163294117647058,0.145235294,0.1812764705882353,0.3427705882352941,0.4300882352941176,0.4588235294117648,0.3658176470588236,0.1745764705882353,0.1461117647058823,0.2277676470588235,0.347764706,0.466014706,0.6031882352941176,0.5665558823529412,0.534264706,0.4319294117647059,0.2857441176470588,0.1806941176470588,0.096476471,0.083126471,0.1029117647058823
0.1029117647058823,0.0992,0.1057147058823529,0.1051794117647059,0.1652088235294118,0.3258058823529413,0.4815529411764706,0.509794118,0.4942794117647059,0.2291882352941176,0.1301029411764706,0.1336823529411764,0.3379117647058823,0.4945647058823529,0.5835323529411766,0.6462323529411765,0.560285294,0.4518117647058823,0.2859676470588236,0.1751941176470588,0.1395029411764705,0.1351176470588235,0.1230823529411764
0.1303705882352941,0.1095294117647059,0.1046647058823529,0.1152176470588235,0.1641382352941176,0.2610558823529412,0.4627294117647058,0.417935294,0.3632823529411765,0.1978676470588235,0.1275264705882353,0.1997470588235294,0.138035294,0.6422911764705884,0.6955676470588237,0.6569529411764707,0.5362441176470588,0.4362794117647059,0.3008588235294118,0.1931382352941176,0.090897059,0.087744118,0.08005
0.073538235,0.075082353,0.036179412,0.093226471,0.1286852941176471,0.19635,0.254885294,0.4416029411764706,0.4379617647058823,0.3536,0.1561705882352941,0.1428029411764705,0.2450441176470587,0.4936205882352942,0.5963294117647058,0.5360058823529412,0.520935294,0.4185441176470588,0.1976882352941176,0.1266970588235294,0.1121558823529411,0.1269205882352941,0.1317441176470588
0.1277529411764705,0.1194588235294117,0.096785294,0.1554911764705882,0.1491294117647058,0.22085,0.30645,0.3835588235294118,0.2722235294117647,0.2957529411764706,0.1375882352941176,0.1871,0.4728235294117646,0.4454676470588236,0.637170588,0.60495,0.4202676470588236,0.3179029411764706,0.2026676470588235,0.1650882352941176,0.2044088235294117,0.2046176470588235,0.2067441176470588
0.2046529411764706,0.1887058823529412,0.1618147058823529,0.1883558823529412,0.1987647058823529,0.2872529411764706,0.4128323529411765,0.48195,0.4015176470588236,0.2635411764705882,0.092467647,0.1228941176470588,0.4384970588235294,0.367364706,0.5501323529411766,0.5335764705882354,0.5637588235294119,0.46445,0.3038294117647059,0.1511911764705882,0.13015,0.1444382352941176,0.1312235294117647
0.1171676470588235,0.1322441176470588,0.1278382352941176,0.1829529411764705,0.2992970588235294,0.3525911764705882,0.390835294,0.4775735294117647,0.3915235294117647,0.2411176470588235,0.149085294,0.1262529411764706,0.2289941176470588,0.5014352941176472,0.5490441176470588,0.5912235294117647,0.573614706,0.4591470588235294,0.3612411764705882,0.1119617647058823,0.1314382352941176,0.1430323529411764,0.14215
0.1534705882352941,0.1562558823529412,0.1431147058823529,0.2413205882352941,0.2964294117647059,0.4267117647058823,0.5362382352941177,0.506594118,0.3868176470588235,0.1928235294117647,0.1122764705882353,0.1485441176470588,0.3540588235294118,0.4641441176470589,0.5450794117647059,0.5205088235294119,0.5837999999999999,0.5176882352941177,0.2859029411764706,0.1876558823529411,0.1025735294117647,0.097826471,0.1001823529411764
0.1016676470588235,0.1103941176470588,0.1000735294117647,0.1153617647058823,0.1532676470588235,0.2300588235294118,0.3466264705882352,0.4474176470588236,0.4181764705882353,0.1496705882352941,0.1100235294117647,0.1301970588235294,0.2005029411764706,0.3886411764705882,0.5158029411764706,0.5843794117647059,0.4690735294117647,0.4098941176470588,0.2981588235294118,0.1308647058823529,0.1673117647058823,0.1825088235294117,0.1793235294117647
0.2017235294117647,0.1901058823529411,0.1971911764705882,0.207314706,0.2323794117647059,0.3015264705882353,0.411985294,0.5051176470588234,0.4181617647058824,0.1560617647058823,0.094552941,0.1555029411764706,0.3682029411764707,0.4794941176470588,0.5707529411764706,0.5466617647058822,0.5339941176470588,0.4792735294117647,0.2872294117647059,0.1302705882352941,0.1073382352941176,0.088379412,0.073920588
0.088267647,0.1048470588235294,0.098211765,0.1454323529411764,0.1695735294117646,0.2641382352941177,0.4278470588235294,0.4129617647058823,0.4168794117647059,0.2777558823529412,0.1132617647058823,0.1288058823529412,0.3435205882352942,0.591079412,0.5792323529411765,0.5625323529411765,0.5831382352941177,0.5950911764705883,0.2974117647058824,0.1480294117647058,0.1252794117647059,0.1377470588235294,0.1407529411764706
0.1538764705882352,0.1484,0.1561323529411764,0.2020558823529412,0.2354147058823529,0.4836205882352941,0.5679382352941176,0.5087000000000002,0.4561705882352941,0.2051,0.1259382352941176,0.1883441176470588,0.3341823529411765,0.5396058823529412,0.6452117647058824,0.6266235294117648,0.5821000000000001,0.4437264705882353,0.3585647058823529,0.2199882352941176,0.1305411764705882,0.2006,0.2328235294117647
0.130035294,0.2456441176470588,0.1969147058823529,0.2551029411764706,0.3783911764705882,0.4369411764705883,0.5847088235294118,0.5638382352941178,0.432085294,0.2829617647058823,0.1546529411764706,0.1727441176470588,0.3049735294117647,0.5137205882352941,0.619264706,0.5505647058823528,0.4441970588235294,0.4549411764705882,0.2927823529411765,0.1220264705882353,0.144685294,0.2023205882352941,0.246635294
0.2635941176470588,0.3985617647058823,0.3619647058823529,0.5370176470588236,0.5196235294117648,0.5286176470588235,0.5449911764705883,0.5403264705882354,0.368085294,0.1638705882352941,0.1405911764705882,0.2461352941176471,0.41465,0.5291676470588235,0.6451500000000001,0.6000705882352942,0.5577529411764707,0.4673823529411764,0.2378029411764706,0.14495,0.1965941176470588,0.2282147058823529,0.2403205882352941
0.1658152616990053,0.170007386,0.159079521,0.1858703081689222,0.249453269,0.3154133539866297,0.3256192890917984,0.3626733409424425,0.2878558617316158,0.238364748,0.1946186042719713,0.3053357247676505,0.4397177563998043,0.5981234143159955,0.5857019729333116,0.5955650252731127,0.4339189466818849,0.2708572476765041,0.2358291211478885,0.1794558128159139,0.1709059351051687,0.1510156530246209,0.1593833197456383
0.146832741,0.1285052339801076,0.1293395401924017,0.1312688896135659,0.1780453285504647,0.2649621392466982,0.323695108,0.3479449535300831,0.3412354149682048,0.277899984,0.2594783955649763,0.2493125550301646,0.4516525354638839,0.5432785097016143,0.5606916680254361,0.5674405185064406,0.5258011902820805,0.4063173,0.2736318930376651,0.2360427523234958,0.232115571,0.2347412033262677,0.2067993314854068
0.1761150334257296,0.1787084624164356,0.1544053970324474,0.1949965269851622,0.2111623349095059,0.2802616500896788,0.2951235610631013,0.3125732431110387,0.2461715799771727,0.2170394912766998,0.2003603456709603,0.3883355291048427,0.5592484754606228,0.6588654818196642,0.6587710745149193,0.5859789010272298,0.5435813631175607,0.409625355,0.2777170063590413,0.2313487852600685,0.2428415131257134,0.2553231371270177,0.2579971954997554
0.2533060166313386,0.2426334583401272,0.1961313386597098,0.2202614055111691,0.2281595630197293,0.2837252568074352,0.3595756073699657,0.4113628729822273,0.379150024,0.2708455568237404,0.2078801239197782,0.3268488178705364,0.5019935920430458,0.6170449209196153,0.5999640795695419,0.532096657,0.4335203815424751,0.3280384640469591,0.2460954345344855,0.2264672753954019,0.196529464,0.2252890265775314,0.1776207891733246
0.1721723300179357,0.1779494048589597,0.096296755,0.2163226968857003,0.291176227,0.3942993151801728,0.3636322680580467,0.4316843958910811,0.3920931681069624,0.2455596282406653,0.1764370291863688,0.2176120658731453,0.3312232838741236,0.6226957443339312,0.6733975542149029,0.5535125550301647,0.4850404858959726,0.3888268384151312,0.3176236425892711,0.257031942,0.2740607369965759,0.2544718897766183,0.2593389042882765
0.235622974,0.2331018751019077,0.2479431110386434,0.3283020055437796,0.3386578835806293,0.435104076,0.4989620251100604,0.5136591716941139,0.4334300179357574,0.3190867601500081,0.1830045002445784,0.278963917,0.4575155062775151,0.522927018,0.7237613239849994,0.5460906734061635,0.5091932333278983,0.3715527637371596,0.2737996575900864,0.2189812000652209,0.173476178,0.1705866460133702,0.1950347953693135
0.1932644056742214,0.185360623,0.1987873145279635,0.2041510516875917,0.2783120332626773,0.4092233164845916,0.5586650904940486,0.5508671612587641,0.5545154084461111,0.2910646339474971,0.1691486711234306,0.1992199086906897,0.4383072395238871,0.535219697,0.6480779716288928,0.6410411707157998,0.5504650415783466,0.4575825533996413,0.2513210989727703,0.2392197293331159,0.2152738137942279,0.1892666557965107,0.1952525354638839
0.1818421001141366,0.1496793412685472,0.1578624979618457,0.1725806782977335,0.2446545736181314,0.3472860264144791,0.4638468775476928,0.4913851622370782,0.4700735692157183,0.2942071253872493,0.1934813631175607,0.2261422305560085,0.1706841350073373,0.6790809391814774,0.6700096200880482,0.6643388227621067,0.5638206098157509,0.4269000652209359,0.2447422631664764,0.1771094081200065,0.1458517202021849,0.1550686939507582,0.1555256318278167
0.1419423609978803,0.1369546877547693,0.1094190445132887,0.1710905918799934,0.2347706342736018,0.3280487363443665,0.3833699494537747,0.569060639,0.5876095059514105,0.4280609000489157,0.2267957606391651,0.2376288439589108,0.3363066688406979,0.5761227458014023,0.632000962,0.5445182781672917,0.4442714821457688,0.3850307190608185,0.2597644708951573,0.1839830425566606,0.1932456220446763,0.2071496168270015,0.2095536931354965
0.182222143,0.1707369639654329,0.1675039132561552,0.1963316484591554,0.2249107125387249,0.2515992825697049,0.4062627588455895,0.4523666884069787,0.446577874,0.4257451491928909,0.1876340942442524,0.2179569541822925,0.4612965269851622,0.5629304418718409,0.6236264796999837,0.6198031469101583,0.4990732268058047,0.4325001793575738,0.2976286482961031,0.2434816403065383,0.2962142507744986,0.2680656774824719,0.2749862709929888
0.2629669166802543,0.266113077,0.2462399315180172,0.236037681,0.2582818359693462,0.379911495,0.5062857655307353,0.5451126365563346,0.494604924,0.3787289254850807,0.1620947171041904,0.216353286,0.4309435349747269,0.4757128485243764,0.5522529267894994,0.5682005706831893,0.5618057883580629,0.514595907,0.3212517365074189,0.1792787868905919,0.1604313060492418,0.1634518017283548,0.1592396217185716
0.154148329,0.1605738300994619,0.1778473177890102,0.2047077612913745,0.3327475949779879,0.4144464862220772,0.4460575085602478,0.5637348768954835,0.5409854068155878,0.3625605087233001,0.1845845100277188,0.2532833686613403,0.3747801239197783,0.6089098972770259,0.6288710745149194,0.6939343388227622,0.5754796510679928,0.4300669329854883,0.2538531387575412,0.178692565,0.2065108755910647,0.2375350073373553,0.211695875
0.2038214902983858,0.2363078265123104,0.2516406000326104,0.3459275395401924,0.3499436491113648,0.5038209685308984,0.6049761291374532,0.5806061959889125,0.4728338659709766,0.237842606,0.1798169085276374,0.1814029023316484,0.4597337355291049,0.6015829284200228,0.6891267405837275,0.6856101255503015,0.6708216696559597,0.5020015326919942,0.3183920104353498,0.250787706,0.2070011250611446,0.1951248817870536,0.1877029512473504
0.1945913419207565,0.2038597260720691,0.2016273438773846,0.2288996249796184,0.2744684819827164,0.3668029023316485,0.5164911625631828,0.6295299364095874,0.5320293657263981,0.2482797815098646,0.1824943746942768,0.1941109734224686,0.2514170063590413,0.5145378770585358,0.6309145768791783,0.6411359099804306,0.5813335398662972,0.3923403391488668,0.314372917,0.2720911625631828,0.2014847546062286,0.2004979129300505,0.191676243
0.1935939670634273,0.1882471710419044,0.2002169411381053,0.2367791782162074,0.3049595467144954,0.3719741725093755,0.5284425403554541,0.5935562693624653,0.502354117,0.3815588292842002,0.1858127017772705,0.1993535137779227,0.4655616663949128,0.5506385129626611,0.6461379259742378,0.6510543616500897,0.5875875591064732,0.4529558780368498,0.2410649763574107,0.2294351051687592,0.1914086906897114,0.20557295,0.2242222729496168
0.2293900048915702,0.2526773520300016,0.2357994456220446,0.3011727050383173,0.3456823414315996,0.4345651557149845,0.5616636719386924,0.5461415946518833,0.5166363117560737,0.3844843632806131,0.1819149029838578,0.1714033262677319,0.3952760476112832,0.5491022667971299,0.6238946681884886,0.6041731615848688,0.59819594,0.5581566606880808,0.3137523398010761,0.186732757,0.1522269525517691,0.1626878036849829,0.1612119843469754
0.1709361650089678,0.1704266264470895,0.1721083319745638,0.2430315017120496,0.2757611446274254,0.4767741562041416,0.5555175281265287,0.5461410239686939,0.5257396543290397,0.3158765041578347,0.1744988260231534,0.2165898907549323,0.3697634273601826,0.556247611,0.7041333442034894,0.6336667047122126,0.5763152453937714,0.4222213924669818,0.2700081363117561,0.2311677482471873,0.2071424751345182,0.2566162074025762,0.274300799
0.2388186857981412,0.2848425892711561,0.2588875428012392,0.2987986792760476,0.3957330507092776,0.5017519158649927,0.6152365074188815,0.5756588455894343,0.5005398989075494,0.3591083482797978,0.1752545736181314,0.2274182292515897,0.3438511984346975,0.5464568074351868,0.6062632969183108,0.6130856676993315,0.5375538235773684,0.4964927604761128,0.3431413500733736,0.1808816566117723,0.1881680743518669,0.2078986629708136,0.2459552421327246
0.2851552258274906,0.3548030327735204,0.3150757378118376,0.4399207239523887,0.4591809228762433,0.5330411218000979,0.5594105984020871,0.5736290070112506,0.4654772052828958,0.2131527963476276,0.1671526332952878,0.2327433393119191,0.4487650089678787,0.5358704060003261,0.6431739931518017,0.6355079732594163,0.6244044024131746,0.4527922224033916,0.3370877221588129,0.2110105168759171,0.2149744007826512,0.228948378,0.2226480841350073
0.1498990822027135,0.1532105746209098,0.1476713487629688,0.172300519,0.2229195530726257,0.2601548284118116,0.2825158818834796,0.2573870710295291,0.3016561452513966,0.250343416,0.1916373503591381,0.335203671,0.4292626496408619,0.5851839984038308,0.6202366719872306,0.6117680367118915,0.4677412210694333,0.2795299281723862,0.2404413008778931,0.180162889,0.1723600957701516,0.1498017557861133,0.1575254189944134
0.144738947,0.1311464086193136,0.1256490023942537,0.1248286113328012,0.1637031923383879,0.2543553471667997,0.2981138068635275,0.3341670790103751,0.3316358339984038,0.2890348762968875,0.2629657222665603,0.247532362,0.4233593375897846,0.5261293296089387,0.5522588188347965,0.6007428571428571,0.5588693535514765,0.4184660415003991,0.2781604948124501,0.2460445331205108,0.231311572,0.2382455706304868,0.2049907422186752
0.1740944533120511,0.1762812450119713,0.1505855546687949,0.1920579409417398,0.2036708699122107,0.269892378,0.284797366,0.323201836,0.2629470470869912,0.2357422186751795,0.2044877893056664,0.3717265363128491,0.560356584,0.6524060255387072,0.6707081005586593,0.6049946528332003,0.5535260973663209,0.4108837190742219,0.2934824022346369,0.2375564245810056,0.2317469672785315,0.2499533519553072,0.2442858739026336
0.2443834796488427,0.2352699122106943,0.190626057,0.2122837589784517,0.2262268954509178,0.2786448124501197,0.3491506783719074,0.4059372705506783,0.3820610933758978,0.2615869114126097,0.2243091380686352,0.306644733,0.5032497206703911,0.615213168,0.6148827214684757,0.5622081404628891,0.4636439744612929,0.3516187948922585,0.2501718675179569,0.2291936552274541,0.1915035115722266,0.2127172785315243,0.1769774541101356
0.1758111731843575,0.1834989624900239,0.1436555067837191,0.228644214,0.3009103750997606,0.3844152035115722,0.3811640063846768,0.4527401436552274,0.4052730247406225,0.2770683559457302,0.1780904628890662,0.2214032322426177,0.3132698723064644,0.5986461691939345,0.6866454509177973,0.5570783320031925,0.4816415003990422,0.4194019553072626,0.3641705905826018,0.255553392,0.2610127294493217,0.2455645251396648,0.2565180766161213
0.230146049,0.2305407422186752,0.2520345969672785,0.3113750598563448,0.3253007581803671,0.4304016759776536,0.4968298882681565,0.5295131683958499,0.4500744612928971,0.338876297,0.1963153631284916,0.2606071428571428,0.4421124900239425,0.5250229848363928,0.6665807262569833,0.5662872705506784,0.4962932960893855,0.3873504788507582,0.2785690343176377,0.2087296887470071,0.162686313,0.153441301,0.1863139664804469
0.1863139664804469,0.1802149241819633,0.1947026735833998,0.2001269752593775,0.2759960893854749,0.4058678770949721,0.5358083000798084,0.5421444134078213,0.5507431364724661,0.3096463687150838,0.1783860734237829,0.2082800478850758,0.4222207501995211,0.5353741021548284,0.6134083798882681,0.6389623304070232,0.5719099760574621,0.4547256983240223,0.2412464086193136,0.2285713487629689,0.1916095770151636,0.1670022745411013,0.1749659217877095
0.1634867517956904,0.1412656424581005,0.1479271747805267,0.1566070630486831,0.2267158818834796,0.3407424581005587,0.4400400638467678,0.4825600957701516,0.4628477254588987,0.2767756185155626,0.2056414604948125,0.2356833599361532,0.1829043495610534,0.653857662,0.6604508778930567,0.6654780127693535,0.553246049,0.3870444134078212,0.2169107741420591,0.1744140063846767,0.1572675578611332,0.1663769353551476,0.1729275738228252
0.1629290502793296,0.158874461,0.1384660015961692,0.1857871109337589,0.2383844373503591,0.34454158,0.4042647246608141,0.5823807262569833,0.5935822825219474,0.4882111731843576,0.2329873902633679,0.2302003591380686,0.3224856743814844,0.5707180766161214,0.6360996807661612,0.5668054668794893,0.4889895051875498,0.379164485,0.2469712689545092,0.180804988,0.1908343974461293,0.2083646049481245,0.2151845969672785
0.194072626,0.1769422984836393,0.180508939,0.2197610933758978,0.2381100558659218,0.2705881085395052,0.4216073822825219,0.4893126097366321,0.4735219074221867,0.4346686352753392,0.1841800877893057,0.2117870710295291,0.454289745,0.5473578212290503,0.5418065442936951,0.6064707901037509,0.4878501596169194,0.3793182761372705,0.2655035913806863,0.2452633679169992,0.3130272545889864,0.2972418994413408,0.3008687549880287
0.2935672785315243,0.2969317637669593,0.2669245011971269,0.2546838387869115,0.2735807262569832,0.3734766161213089,0.4976814844373504,0.5299483240223464,0.4968096967278532,0.376498164,0.173836034,0.2236478052673583,0.4622433359936154,0.4490963687150838,0.5275121308858739,0.5702388667198722,0.5609429369513168,0.463217119,0.2708753790901835,0.1718904628890662,0.1711657621707901,0.178409457,0.1748357142857143
0.1699674381484437,0.1928959696727853,0.1985543096568236,0.227527893,0.3473918994413408,0.4245081803671189,0.4601416600159616,0.5674639265762171,0.5437816041500398,0.3806597765363129,0.1926386272944932,0.2385976456504389,0.3928081803671189,0.6183301675977654,0.6267267757382282,0.6936404229848364,0.5686367118914605,0.4221205107741421,0.2295735035913806,0.1750383080606544,0.1957621707901037,0.2301098164405426,0.20752921
0.227159457,0.2442480047885075,0.2586140063846768,0.3534099760574621,0.3557279728651237,0.5176845570630487,0.6231270949720671,0.5834710694333599,0.505817119,0.2470300877893056,0.1832862729449321,0.1880479648842777,0.4982221069433361,0.6202677174780528,0.6840961691939347,0.7004096568236233,0.6616224660814046,0.4453058659217877,0.2586407422186752,0.2433994014365523,0.2477438148443735,0.2376118116520351,0.2395451316839585
